t_cam_ns,frame_id,ball_px_cx,ball_px_cy,ball_px_radius,ball_cam_x,ball_cam_y,ball_cam_z,ball_world_x,ball_world_y,ball_world_z,ball_world_vx,ball_world_vy,ball_world_vz,ee_x,ee_y,ee_z,ee_roll,ee_pitch,ee_yaw,ee_vx,ee_vy,ee_vz,ee_wx,ee_wy,ee_wz,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,gripper_ratio
1758245373697738184,40,684,422,35.0,1.225,-0.05952480757697669,-0.09853073324486247,1.1292470170944873,0.06032834146777472,0.061632931258691404,-0.0002892858326188893,0.0010118147778630736,0.019424510067968307,0.3148129243561572,-0.002282812534636877,0.44680200531193,0.117729699078449,0.17926648670593526,-0.0060202519320562056,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555866804627268,-1.2660997069906532,0.6164789858852996,-2.502198292699103,0.7476641780126847,1.4522143775792904,-0.10153771799449587,-0.00015120378231439657,0.0003889826482207635,-0.0008185962340969858,0.001939685508587884,-0.0005701637161178625,4.047863655670333e-06,0.000995051903063394,0.0012099966406822205
1758245373790351649,41,684,422,35.0,1.225,-0.05952480757697669,-0.09853073324486247,1.1292470170944873,0.06032834146777472,0.061632931258691404,0.0,0.0,0.0,0.31481172854093076,-0.002281991357778461,0.4468013185281866,0.11772845630264489,0.17926575240904005,-0.006025233895949727,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555851868308353,-1.2661015613573965,0.6164774372807097,-2.5021929223840185,0.7476692270514956,1.4522136141647322,-0.10153805972035813,0.0011047663250301648,0.0009572406558753625,-0.00014078660247051245,-0.001495305213987355,0.0004249889670250609,0.0007446362710123189,0.001647649948289628,0.0012099966406822205
1758245373892749714,42,684,422,35.0,1.229,-0.05972918459870021,-0.09886903619162596,1.129306790818417,0.060119275103715564,0.057619339263013325,0.0005837388033614079,-0.00204170229251069,-0.03919597499892287,0.31481262220576883,-0.0022823961451122177,0.44680200779259316,0.11773123954600968,0.17926590924163188,-0.006022296249463603,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555861585624811,-1.2660981688275388,0.616477208996077,-2.502198310680714,0.7476656951860328,1.4522151293822902,-0.1015376616632784,0.0010510923909984257,-0.0005156657980240676,-0.0006193192876648787,0.00033359864767491245,0.0008845631432630471,0.0013151191855279693,0.000387948523684002,0.0012263879179954529
1758245373992606793,43,684,422,35.0,1.225,-0.05952480757697669,-0.09853073324486247,1.1292470170944873,0.06032834146777472,0.061632931258691404,-0.000598592754046247,0.0020936559145612365,0.04019336471556592,0.3148125127412543,-0.0022817878763769445,0.4468040109520166,0.11772694546829,0.17927049986852941,-0.0060192342964859495,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555844475349895,-1.2661002599254627,0.6164786814888732,-2.5021951106870524,0.7476641780304817,1.4522183082973539,-0.10153427048017315,0.002119752869733274,-0.0006255919639008976,-0.000776899199957148,-0.00010433518000945048,-0.0006735155273445898,0.000688238628560827,0.002557762956270383,0.0012263879179954529
1758245374095357405,44,684,422,35.0,1.227,-0.05962699608783844,-0.09869988471824422,1.1292769039564519,0.06022380828574515,0.05962613526085225,0.00029086797034931315,-0.0010173485100951896,-0.019530744963729755,0.3148126115024986,-0.002281631282237196,0.4468030848612601,0.11772831043341478,0.179269889619265,-0.006022602955012836,0.0,0.0,0.0,0.0,0.0,0.0,-1.155585187888746,-1.266101852722339,0.6164789860350891,-2.502193379931906,0.7476673569268507,1.4522167659322742,-0.10153442841701575,0.0011737802112300453,-2.10620002111375e-05,-0.00040856520701068523,0.0012921680622462795,0.0018492028940547836,-0.0007181930502912638,0.0005270561052537299,0.0012263879179954529
1758245374193696239,45,684,422,35.0,1.223,-0.05942261906611492,-0.09836158177148074,1.1292171302325225,0.0604328746498043,0.06363972725653078,-0.0006078343773061374,0.0021259796924086444,0.04081390669812622,0.3148114602810718,-0.002283427728458669,0.4468025672652649,0.11772659284346673,0.17926792780299383,-0.006023522260963519,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555861590542398,-1.2661001657355488,0.616476840152464,-2.5021908596250735,0.747668074982739,1.4522154328565464,-0.10153690404430968,-0.0009764561822999448,0.00017618745477652195,-0.0004301126917703367,0.001473318503410923,0.00013393328977974125,0.001856535121753463,0.0005130007942985045,0.0012263879179954529
1758245374293634652,46,684,422,35.0,1.227,-0.05962699608783844,-0.09869988471824422,1.1292769039564519,0.06022380828574515,0.05962613526085225,0.0005981055945865541,-0.0020919520110765093,-0.04016065369857857,0.3148122106470215,-0.0022835944339355168,0.4468031045033405,0.11772038634406069,0.17927252879450514,-0.006021809573105587,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555862409787776,-1.2661018752165627,0.6164838623424366,-2.5021962353268608,0.7476656932486405,1.4522174604128406,-0.10154001356025878,-0.0007654605342128435,0.0004284294220453598,-0.00015669269986496182,0.000536289287781951,-0.0004957130433075544,4.708458132104433e-05,-8.458168131774356e-05,0.0012263879179954529
1758245374393698669,47,684,422,35.0,1.226,-0.05957590183240755,-0.09861530898155334,1.1292619605254695,0.06027607487675994,0.06062953325977216,-0.00014933870766357414,0.0005223315291728486,0.010027560645700524,0.31481246947606567,-0.0022816769941537904,0.4468012887325605,0.11772774403017197,0.17926602372227757,-0.006026232033544597,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555883838026018,-1.266100140220292,0.6164754523477616,-2.50220053602831,0.7476641911121366,1.4522148819610772,-0.10153841052510561,3.019895344583987e-05,-0.0006555538694228119,-0.0002797646580188375,0.0009668961546619252,-0.0013531534831172642,0.0012811778543956528,0.0009118885830533897,0.0012263879179954529
1758245374491494336,48,684,422,35.0,1.222,-0.05937152481068403,-0.09827700603478987,1.1292021868015398,0.060485141240819086,0.06464312525545024,-0.0006112103507573976,0.0021377875980859635,0.041040591253169514,0.31481282079644995,-0.0022812331341250007,0.44680332462736205,0.11773352897520248,0.1792720971985718,-0.006027932476725069,0.0,0.0,0.0,0.0,0.0,0.0,-1.155590381583145,-1.2661000490141257,0.6164789849404735,-2.502196322832461,0.7476649356544776,1.4522159995988309,-0.10153598308301344,0.0003353742342113668,0.00045963125407844774,0.000255274211475356,-0.000615849926260883,-6.0501805568667046e-05,0.0010212193016894346,0.0009956804249791644,0.0012181922793388367
1758245374593992861,49,684,422,35.0,1.226,-0.05957590183240755,-0.09861530898155334,1.1292619605254695,0.06027607487675994,0.06062953325977216,0.0005831666741509076,-0.0020397011962771635,-0.03915755856660453,0.31481209094298124,-0.0022825733994405735,0.44680269479841317,0.11772676453724563,0.17926759296550712,-0.00602162843809603,0.0,0.0,0.0,0.0,0.0,0.0,-1.155582742725473,-1.2661018749981483,0.6164755072934992,-2.5021972202706575,0.7476624741092415,1.4522160012085696,-0.10154231560206178,-0.00044172881439116514,-0.0003246789701772751,-0.00046132418920254126,-0.0010093458168139557,-5.4376214660718206e-05,8.516415369107163e-05,-0.00035420299085866115,0.0012181922793388367
1758245374692762590,50,684,422,35.0,1.23,-0.05978027885413109,-0.09895361192831682,1.129321734249399,0.06006700851270078,0.05661594126409364,0.0006051826256364808,-0.0021167048464733424,-0.04063585104782987,0.31481307443179407,-0.002281709847042957,0.44680343047658105,0.11773156383127438,0.17927081238287035,-0.006023710023103162,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555869003097896,-1.2661014430367201,0.6164754206116972,-2.502195938208621,0.7476645312440284,1.4522176727794696,-0.10153557916143761,0.0011408274892440017,0.0007131003953517849,-0.00027005855712867565,-0.0017251538024750553,-0.0004038439834623164,0.0027817445805242472,0.0012794182752389588,0.001234583556652069
1758245374793891891,51,684,422,35.0,1.223,-0.05942261906611492,-0.09836158177148074,1.1292171302325225,0.0604328746498043,0.06363972725653078,-0.0010343591406472724,0.003617805457821917,0.06945352062145804,0.3148118412672051,-0.0022835510919181072,0.4468021906098583,0.117729370367352,0.1792673167314993,-0.006022980561056778,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555844460820393,-1.2661004922895926,0.6164754466241955,-2.5021992722545168,0.7476649351399776,1.452215129382956,-0.10154059857949603,0.0011031513012151636,0.0011066307582160335,0.0009012614270134513,-0.0003371110588010265,-0.00038124519480311954,-3.0261045737308293e-05,-0.0009576980068872872,0.001234583556652069
1758245374892639484,52,684,422,35.0,1.22,-0.05926933629982228,-0.09810785456140812,1.1291722999395752,0.06058967442284864,0.06664992125328939,-0.000453988715929691,0.0015878845071630552,0.030483720213399172,0.31481157351273037,-0.0022827090881006535,0.44680104610545435,0.11772861426913159,0.1792669953822075,-0.006026853391527033,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555827335682538,-1.2661034769531336,0.6164772037006705,-2.502197196512907,0.7476656947021887,1.4522171060629963,-0.10153538442700673,-0.0011164916411036863,0.00039721342720690233,0.00025216853806973464,0.00019740349361055273,0.0005419140926902701,-0.000889312951921455,-9.143522645833809e-05,0.0012263879179954529
1758245374994409546,53,684,422,35.0,1.231,-0.05983137310956198,-0.09903818766500769,1.1293366776803815,0.06001474192168601,0.05561254326517395,0.0016151875863674233,-0.005649328396425979,-0.10845407550322057,0.3148127029372045,-0.002282764275999074,0.44680142528200795,0.11772698106583407,0.17926695900005013,-0.006025068543638933,0.0,0.0,0.0,0.0,0.0,0.0,-1.155586498670356,-1.2661018702983136,0.6164775468920014,-2.5021969451921913,0.7476647609749395,1.452214371764867,-0.10153300334228088,0.00047081387870555775,-0.0014485966745540974,0.00021881752092903196,0.000633196888972815,-0.0013764132651721505,-2.8662658991774606e-05,-7.062502378257664e-05,0.0012263879179954529
1758245375095730491,54,684,422,35.0,1.222,-0.05937152481068403,-0.09827700603478987,1.1292021868015398,0.060485141240819086,0.06464312525545024,-0.0013273748960953061,0.004642666125282166,0.08912848168042933,0.31481235284362624,-0.00228214880162975,0.4468024486611909,0.11773219871506334,0.17926706026068429,-0.006021784870355285,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555844552226557,-1.2661035083136367,0.6164744666239138,-2.502197662994718,0.7476625545451314,1.4522175497143321,-0.10153538878408384,-0.0001803080318597778,0.001162814104753172,-0.0006005499103703342,0.0004071021351683506,0.0006618523823262662,-1.8592337667105324e-05,-0.001973579415416213,0.0012181922793388367
1758245375193737997,55,684,422,35.0,1.221,-0.05932043055525315,-0.098192430298099,1.1291872433705576,0.06053740783183385,0.06564652325436993,-0.0001524723114797337,0.0005332917155831627,0.010237970946018015,0.31481169271365655,-0.0022820365406213887,0.44680231632960454,0.11773200358117954,0.17926583458736975,-0.006024166307728191,0.0,0.0,0.0,0.0,0.0,0.0,-1.155582736633116,-1.2661018527416321,0.6164807740610543,-2.502196954392849,0.7476649356305508,1.452216754850238,-0.1015344679010087,0.0007381031040258428,-0.0011932335041676448,-0.00034023311309755346,0.0001801091697418546,-5.846869194683086e-05,0.0009347932675617762,-0.0001066846870200421,0.0012181922793388367
1758245375294673583,56,684,422,35.0,1.232,-0.059882467364992836,-0.09912276340169855,1.129351621111364,0.059962475330671235,0.05460914526625471,0.0016285410064022714,-0.005696033717608957,-0.10935070994797827,0.3148120781039061,-0.002281777837273718,0.4468025922166896,0.11773274051836029,0.17926974894623215,-0.006021440913054319,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555869003091865,-1.2661035915966303,0.6164803737526439,-2.5021966504463844,0.7476669997835236,1.4522151293829553,-0.10153463167755501,0.0007285174131420822,0.00038781853402223144,-0.00015160911170149807,0.0007931322541181879,0.0007481503398511506,0.0002881410901881998,-0.00022053503726447552,0.0012263879179954529
1758245375391792168,57,684,422,35.0,1.23,-0.05978027885413109,-0.09895361192831682,1.129321734249399,0.06006700851270078,0.05661594126409364,-0.0003077357641157131,0.0010763458099142208,0.020663357047870173,0.31481374925592226,-0.002280630865950487,0.4468051718250565,0.11773903590136654,0.17927615078014034,-0.006016084354152928,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555827427426792,-1.2660996274081797,0.6164799219353165,-2.5021926381648893,0.747665698572488,1.4522151484408352,-0.10154086060951098,-0.00013867637885950948,0.00048425371325912226,-0.000467361279366723,-0.000798170449509962,-0.00011383069737028802,0.0001438964559067206,-0.0007747841464818525,0.0012263879179954529
1758245375495026548,58,684,422,35.0,1.223,-0.05942261906611492,-0.09836158177148074,1.1292171302325225,0.0604328746498043,0.06363972725653078,-0.0010132672553137758,0.0035440338490289325,0.06803727588073989,0.31481169239475215,-0.0022812332691265307,0.4468014258768378,0.1177366502381309,0.17926480027192054,-0.0060225574469543255,0.0,0.0,0.0,0.0,0.0,0.0,-1.155583475327506,-1.2661018763012561,0.6164782736975153,-2.5021944299600047,0.7476641780124619,1.4522183083059859,-0.10153993890455545,-0.0002274010327520655,0.0015550769181550783,-0.0011817124184492537,-0.000223888886858444,0.001432364154464082,0.0009131858257455366,0.0011526227430228887,0.0012263879179954529
1758245375598964291,59,684,422,35.0,1.228,-0.05967809034326932,-0.09878446045493507,1.1292918473874345,0.060171541694730366,0.05862273726193279,0.000718864512115003,-0.00251432201172516,-0.04826918354959841,0.31481320998870294,-0.0022822129128518636,0.4468017351606292,0.11773289491467238,0.17926714928986345,-0.006018571354021295,0.0,0.0,0.0,0.0,0.0,0.0,-1.15558741418259,-1.2661016143400436,0.6164789975305177,-2.5021926504710215,0.747669291921598,1.452216014289857,-0.10153463184009473,-0.001883538224407195,-0.0008358567103124153,0.0008024132195472151,0.0010700010484176949,0.00262569123150588,0.0003294335901867192,0.0009857161114666451,0.0012263879179954529
1758245375693588199,60,684,422,35.0,1.225,-0.05952480757697669,-0.09853073324486247,1.1292470170944873,0.06032834146777472,0.061632931258691404,-0.00047377342465307755,0.0016570840959597316,0.031812192715171037,0.31481210648434027,-0.002283006051349905,0.4468020118135772,0.11773263389704106,0.17926763276811344,-0.00602637703737316,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555861616149856,-1.2661008196101005,0.6164771939699444,-2.502192886418407,0.7476649370841002,1.4522159952381914,-0.10153856408374369,-0.0004021702417122354,0.0009001997147342147,-0.000428536233560363,-0.001629378962888989,0.00013768361009304324,-0.0003926538059232189,0.0004917651055372466,0.0012263879179954529
1758245375797994239,61,684,422,35.0,1.225,-0.05952480757697669,-0.09853073324486247,1.1292470170944873,0.06032834146777472,0.061632931258691404,0.0,0.0,0.0,0.3148126199075778,-0.002281274347960075,0.4468034560962859,0.11773285551020472,0.17927336944659028,-0.0060255116967547475,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555844460778502,-1.2661018436019116,0.6164754997635808,-2.5021908590557205,0.7476657455764475,1.4522191741465864,-0.10153387357194678,-0.0008838877470721486,0.0002879181093973502,0.0013087597556289648,-0.00011342524471731719,0.0006627065732544655,0.0004127949494879567,-0.000893803877057319,0.0012263879179954529
1758245375894886646,62,684,422,35.0,1.227,-0.05962699608783844,-0.09869988471824422,1.1292769039564519,0.06022380828574515,0.05962613526085225,0.0003084541182322964,-0.001078858346759503,-0.02071159196033958,0.3148129556523124,-0.0022814701450519863,0.44680239872554806,0.11772828240644483,0.1792654400259756,-0.006022054327871465,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555861585752027,-1.2660976765670988,0.6164769441599073,-2.5021982836715484,0.7476649356785511,1.4522197211481822,-0.1015376616623867,-0.0001077476414953068,-0.0010901140503700617,-0.0017981362937338644,0.0005874467508985688,0.0008804006452395306,0.0012248015013536894,0.0008873587373023649,0.0012263879179954529
1758245375993834745,63,684,422,35.0,1.23,-0.05978027885413109,-0.09895361192831682,1.129321734249399,0.06006700851270078,0.05661594126409364,0.00045306876433490396,-0.0015846668569587245,-0.030421948750714398,0.3148121916702129,-0.0022829381443440146,0.44680227359375696,0.11772030391410343,0.17926747225770184,-0.006029652630510187,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555883839156096,-1.2661026023139732,0.6164753941327887,-2.5021918720963203,0.7476687472263344,1.4522159952322038,-0.10153609382907636,-0.0008990793937891221,-0.0002574106269629101,0.0010639367231432282,0.00021821920557844583,0.00011129980264397888,-0.001600721832863295,0.0006745259624590991,0.0012263879179954529
1758245376096111425,64,684,422,35.0,1.226,-0.05957590183240755,-0.09861530898155334,1.1292619605254695,0.06027607487675994,0.06062953325977216,-0.0005844316019020529,0.002044125445401226,0.039242493945624,0.31481155044019565,-0.002281585026037817,0.44680210670771164,0.11773045931542098,0.17926663927316952,-0.006025118974137192,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555881568150972,-1.2661035877703444,0.6164830922367712,-2.5021944211524985,0.7476649357375482,1.4522151300534702,-0.10154313330125993,0.0001865575164575639,0.00017996685969784784,0.0001628235116611923,8.647567359952639e-05,0.0007160895973732665,0.0009695273470151842,-0.00012622435296907083,0.0012181922793388367
1758245376196549157,65,684,422,35.0,1.227,-0.05962699608783844,-0.09869988471824422,1.1292769039564519,0.06022380828574515,0.05962613526085225,0.00014878303885242962,-0.0005203880053244126,-0.009990249470387366,0.31481235640555766,-0.002282847897938717,0.44680057356536207,0.11772663661561596,0.17926445135207675,-0.006027038692489369,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555883868550054,-1.266102760714588,0.616480700580104,-2.502201262893246,0.7476650926139773,1.452215129382955,-0.10153917544087404,0.0003507545119316969,0.0004521019405235794,0.00030742315750356436,0.0010129842584159219,-0.0005584396982708283,-0.0006284923877871971,0.00043381467888284537,0.0012181922793388367
1758245376294455158,66,684,422,35.0,1.225,-0.05952480757697669,-0.09853073324486247,1.1292470170944873,0.06032834146777472,0.061632931258691404,-0.00030526077726930937,0.0010676892219259257,0.02049717052419647,0.3148119712767371,-0.0022819423059917965,0.4468020455591144,0.11772892331019134,0.17926759005398696,-0.006021403175970301,0.0,0.0,0.0,0.0,0.0,0.0,-1.155584446115535,-1.2660989387046009,0.6164774371671462,-2.5021974152554667,0.7476641778428819,1.4522186108019093,-0.10153993581672617,0.00021530524981283302,0.001079080701994734,0.0016873946326640492,8.372404082997989e-05,0.0005071238199699032,0.0015542022367898217,0.0001389457595208845,0.0012181922793388367
1758245376393538043,67,684,422,35.0,1.225,-0.05952480757697669,-0.09853073324486247,1.1292470170944873,0.06032834146777472,0.061632931258691404,0.0,0.0,0.0,0.3148113450709999,-0.0022825970537646203,0.44680283618066396,0.11772437372202815,0.17926841452080092,-0.006023032203454191,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555854350608759,-1.2661046346782807,0.6164754209493989,-2.5021993088416004,0.7476633116706273,1.4522167528691177,-0.10154049337870005,-0.0010595996595509256,0.0014590090873887812,9.212670166471124e-05,-0.00044784809038218496,-0.00016366968138548598,0.0003659636476399792,0.0018071963037926434,0.0012181922793388367
1758245376493623086,68,684,422,35.0,1.229,-0.05972918459870021,-0.09886903619162596,1.129306790818417,0.060119275103715564,0.057619339263013325,0.0005972293375507033,-0.0020888871882600744,-0.04010181616925597,0.3148117060150234,-0.002281900397433883,0.44680307906268324,0.11772748708901153,0.1792695146039798,-0.006024249587322481,0.0,0.0,0.0,0.0,0.0,0.0,-1.155588156488428,-1.2661001638095857,0.6164810656665884,-2.5021928976124665,0.7476631044747591,1.4522167534963333,-0.10153524419846319,0.0007287844366462066,-0.0005926937598664989,-0.00032317710139386576,-0.0001664334578789275,-0.0016634674837140262,-0.001306661252998517,-0.0025122030648530823,0.0012263879179954529
1758245376592648960,69,684,422,35.0,1.225,-0.05952480757697669,-0.09853073324486247,1.1292470170944873,0.06032834146777472,0.061632931258691404,-0.0006036172316906151,0.0021112296778027792,0.04053074043737376,0.31481198232465923,-0.002281910010383183,0.4468013157552574,0.11773194514236701,0.17926729685994602,-0.006023122928179439,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555827250769426,-1.2661035118366997,0.6164772812751897,-2.5021985114973297,0.7476648169055536,1.452214489502437,-0.10153459127342525,-0.0004422953132917154,-0.0009979659261702373,0.0006492677469036857,0.0003096747016946262,0.0002898565180948362,0.0005521608511741585,-0.0019499392711120791,0.0012263879179954529
1758245376695685508,70,684,422,35.0,1.229,-0.05972918459870021,-0.09886903619162596,1.129306790818417,0.060119275103715564,0.057619339263013325,0.0005801215693835517,-0.0020290505467939262,-0.03895309066136492,0.3148130290674585,-0.002280660452889444,0.44680184005329093,0.11773571850469015,0.17926549146803938,-0.006025583856229054,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555861587262437,-1.2661055892848598,0.6164754206224697,-2.502195617734363,0.7476634298990658,1.4522159952341924,-0.10153463126226366,0.0012061759370953125,0.0010462302743634334,-0.0008510666288830866,0.0011166512489388205,0.00028900000690206624,-0.0002771259552332698,-0.0012788963556250176,0.0012181922793388367
1758245376794032263,71,684,423,35.0,1.23,-0.05978027885413109,-0.10077385017727875,1.129233565549096,0.05824989925328882,0.05655585519949535,-0.0007445621293856062,-0.01900800743681622,-0.010813616204398123,0.31481130934651863,-0.0022834122647001913,0.4468011772268056,0.11772349167882627,0.1792650844927915,-0.006024906865457225,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555898730429968,-1.2660979375877361,0.6164832526120253,-2.502198465659008,0.747664935630559,1.4522161890210843,-0.10153766018399832,0.0005499054198404749,0.0001644484978330882,0.0004903652625927272,0.000682300665994354,-0.0016097186933296233,0.0006813013494206138,0.0004479278318081437,0.0012181922793388367
1758245376897026881,72,684,422,35.0,1.224,-0.059473713321545794,-0.09844615750817161,1.1292320736635049,0.060380608058789496,0.06263632925761131,-1.4485083007590323e-05,0.020687574233254354,0.05903681353637293,0.3148113332829143,-0.0022814751922075973,0.4468025385454579,0.11773316625658165,0.17926486965963195,-0.006020726483470529,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555881554947207,-1.2661010575946152,0.6164789859335251,-2.5021962044775634,0.7476641736510646,1.4522136141647979,-0.10153841927780378,0.001171761767173855,-0.0009281331917235076,-0.0010429584077411055,-8.374204702432558e-05,0.00124693240525497,0.0005996518106793832,0.0014928324426120923,0.0012181922793388367
1758245376999565864,73,684,422,35.0,1.223,-0.05942261906611492,-0.09836158177148074,1.1292171302325225,0.0604328746498043,0.06363972725653078,-0.0001457341446657991,0.0005097241018550164,0.009785527119178314,0.3148117116450555,-0.002284482069959153,0.44680152632267245,0.11772789320503345,0.17927065329496858,-0.0060245274283954675,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555881564930823,-1.2661026076556217,0.616481065569685,-2.502192464504314,0.7476673569046184,1.4522144168249245,-0.10153236857804512,-0.0011546115195731192,-0.00023491059767261096,-0.0005926778475619965,-3.975430746049043e-05,-0.00033397596641789837,-0.00014732222857403554,0.0005561066984225683,0.0012181922793388367
1758245377094542346,74,684,422,35.0,1.225,-0.05952480757697669,-0.09853073324486247,1.1292470170944873,0.06032834146777472,0.061632931258691404,0.0003146764476369195,-0.0011006217521257087,-0.021129399147879285,0.31481190935036196,-0.0022841613034241754,0.44679974461782135,0.11772493877375015,0.17926650804361713,-0.0060294968213610075,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555827335680988,-1.2661055013212872,0.6164789859222217,-2.502197233254177,0.7476648164213597,1.4522160015849812,-0.10153841922629644,0.0006116703916433459,-0.00019757109446850608,0.0012438753726959817,0.0008939104259080644,-0.00034257882039356483,-0.0007445698132660059,-0.0008327732404887899,0.0012099966406822205
1758245377195795008,75,684,422,35.0,1.231,-0.05983137310956198,-0.09903818766500769,1.1293366776803815,0.06001474192168601,0.05561254326517395,0.0008855133694580143,-0.0030971980380003605,-0.05945905889879173,0.31481261022429763,-0.0022811329300484505,0.44680166498638496,0.11773016217444393,0.17926755994909066,-0.006022232052676089,0.0,0.0,0.0,0.0,0.0,0.0,-1.155584446077875,-1.266100166264487,0.6164810666417205,-2.502194420798663,0.7476649370843226,1.45221438920747,-0.10153446779274992,0.000493807658499495,-0.0012096683141892834,-0.000891085506126011,-0.00019429382224009475,0.00013630035377747962,0.0009308276005418423,0.0022461000446140746,0.0012099966406822205
1758245377292639487,76,684,422,35.0,1.224,-0.059473713321545794,-0.09844615750817161,1.1292320736635049,0.060380608058789496,0.06263632925761131,-0.001080123698911317,0.003777872945173134,0.07252644719620371,0.31481211694820155,-0.0022831028723662916,0.44680130714482524,0.11772730580192539,0.17926766919643713,-0.006022712571517734,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555844460652887,-1.266101870407727,0.6164787475029079,-2.5021947794038635,0.7476649501661271,1.4522165054284086,-0.10154081353541627,0.00011406510653178602,0.0004724699278643215,0.0011157803971197314,-8.650666788901468e-05,0.0008779225008107351,1.9971956918248673e-05,-0.0017161975667251686,0.0012263879179954529
1758245377392436480,77,684,422,35.0,1.225,-0.05952480757697669,-0.09853073324486247,1.1292470170944873,0.06032834146777472,0.061632931258691404,0.0001497382890324753,-0.0005237291169161183,-0.010054391106953576,0.3148114811015471,-0.0022836235609632488,0.44680017606628347,0.117730214681688,0.1792663111165733,-0.006028673522762801,0.0,0.0,0.0,0.0,0.0,0.0,-1.155586158580847,-1.2661054748668206,0.6164753411145452,-2.5021984653317872,0.7476663484833838,1.4522145287482935,-0.1015432512618565,-0.00010486781261450062,2.482027558219882e-05,0.00019578561018460545,-0.00015683745357031868,0.0004947299911005111,0.00042926326838813185,-0.0005756533119709345,0.0012263879179954529
1758245377493677113,78,684,422,35.0,1.228,-0.05967809034326932,-0.09878446045493507,1.1292918473874345,0.060171541694730366,0.05862273726193279,0.0004428092912775224,-0.0015487830172333753,-0.029733061791095423,0.31481134465191746,-0.0022823769499311143,0.4468020894768915,0.11772752453550883,0.17926987664530983,-0.00602651231427329,0.0,0.0,0.0,0.0,0.0,0.0,-1.155584446065289,-1.2661026380716922,0.6164810392947454,-2.5021983697057806,0.747665680003162,1.45221286282741,-0.1015374047641703,-0.0007141734267207444,0.00020455630899339706,-0.0010242935701642681,-0.00029720646049032724,0.000620745089781845,-0.0002490300903601621,0.0009164381069964006,0.0012181922793388367
1758245377594842873,79,684,422,35.0,1.225,-0.05952480757697669,-0.09853073324486247,1.1292470170944873,0.06032834146777472,0.061632931258691404,-0.0004431370154014337,0.0015499292749281658,0.02975506729508694,0.3148121383893614,-0.0022820527172591914,0.44680165406382016,0.11773232788356558,0.17926612644482554,-0.006030069378010851,0.0,0.0,0.0,0.0,0.0,0.0,-1.155584423983903,-1.2661008343292244,0.6164789859157822,-2.502192674896295,0.7476649356132674,1.452216713658268,-0.10153917688053621,-0.0005530151719879229,-0.0012695408547836553,0.0009437615142715097,0.0003698874797947028,0.00030205148838687956,0.0005377069877866112,-0.0007254057752934029,0.0012181922793388367
1758245377692775432,80,684,422,35.0,1.224,-0.059473713321545794,-0.09844615750817161,1.1292320736635049,0.060380608058789496,0.06263632925761131,-0.00015258899731606027,0.0005336998394453681,0.010245805982869376,0.31481222675608606,-0.0022824746788845714,0.446801714790675,0.11772901281284556,0.17927201599265397,-0.006027976279701647,0.0,0.0,0.0,0.0,0.0,0.0,-1.155588156513551,-1.2660980199925536,0.6164769710828303,-2.5021985507982407,0.747663325909114,1.4522167528502865,-0.10154146027769358,-0.0007257454098530145,-0.000891322358249411,0.000501850432887356,0.000674880694746059,0.0007552133756865328,-0.0009299594192353168,9.662582701156549e-05,0.0012263879179954529
1758245377893039800,81,684,422,35.0,1.227,-0.05962699608783844,-0.09869988471824422,1.1292769039564519,0.06022380828574515,0.05962613526085225,0.0002238555634969257,-0.000782963912204007,-0.015031101272888737,0.31481217375644177,-0.002280735614372705,0.4468032264754325,0.1177387492647456,0.1792668499930284,-0.006017896997263501,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555827335848474,-1.2661017997773716,0.6164772032722764,-2.5021954465365615,0.7476649356306492,1.4522184260355775,-0.10153463135254975,-0.0008978401101993759,-0.001409486875029412,-5.447349102059509e-05,-0.00032355999297155433,-0.0003165438029303575,0.002272868229314562,0.0010722476289296865,0.0012263879179954529
